,dc,atype,bidf,instl,isp,nt,mfr,period
3693,0,8,0.0,0,0,1,vivo,Afternoon
3694,0,8,0.0,0,1,0,Others,Afternoon
3695,0,8,0.0,0,1,1,OPPO,Morning
3696,0,7,0.0010400000000000001,0,3,5,Others,Evening
3697,0,8,0.0,0,1,1,Huawei,Afternoon
3698,0,8,0.0,0,2,1,Xiaomi,Evening
3699,0,8,0.0,0,2,1,Others,Afternoon
3700,0,8,0.0,0,1,0,OPPO,Afternoon
3701,0,8,0.0,0,1,1,Huawei,Morning
3702,0,3,0.001565454,0,0,1,Apple,Morning
3703,0,8,0.0,0,3,1,Xiaomi,Morning
3704,0,8,0.0,0,1,0,OPPO,Evening
3705,0,8,0.0,0,1,1,Meizu,Evening
3706,0,8,0.0,0,1,1,Huawei,Afternoon
3707,0,8,0.0,0,1,1,Others,Afternoon
3708,0,8,0.0,0,3,1,vivo,Evening
3709,0,8,0.0,0,3,1,OPPO,Afternoon
3710,0,8,0.0,0,1,1,vivo,Evening
3711,0,8,0.0,0,1,1,Huawei,Evening
3712,0,7,0.0006,0,1,5,Huawei,Afternoon
3713,0,8,0.0,0,3,0,OPPO,Morning
3714,0,8,0.0,0,1,1,vivo,Morning
3715,0,8,0.0,0,0,1,Others,Afternoon
3716,0,8,0.0,0,1,1,OPPO,Afternoon
3717,0,8,0.0,0,1,1,OPPO,Morning
3718,0,8,0.0,0,3,0,Samsung,Evening
3719,0,8,0.0,0,1,1,OPPO,Morning
3720,0,8,0.0,1,1,0,Others,Afternoon
3721,0,8,0.0,0,1,1,Meizu,Evening
3722,0,3,0.000498099,0,0,1,Gionee,Evening
3723,0,8,0.0,0,1,1,Gionee,Afternoon
3724,0,8,0.0,0,1,1,OPPO,Afternoon
3725,0,8,0.0,0,3,1,Huawei,Evening
3726,0,8,0.0,0,1,1,vivo,Evening
3727,0,8,0.0,0,1,1,vivo,Morning
3728,0,8,0.0,0,1,1,Samsung,Afternoon
3729,0,8,0.0,0,1,1,Huawei,Evening
3730,0,8,0.0,0,1,1,Huawei,Afternoon
3731,0,8,0.0,0,1,1,Huawei,Morning
3732,0,8,0.0,0,3,0,Huawei,Afternoon
3733,0,8,0.0,0,1,1,OPPO,Afternoon
3734,0,8,0.0,1,1,0,vivo,Morning
3735,0,8,0.0,0,1,1,Xiaomi,Evening
3736,0,8,0.0,0,1,1,Others,Morning
3737,0,8,0.0,0,1,1,OPPO,Afternoon
3738,0,8,0.0,0,2,0,Samsung,Morning
3739,0,8,0.0,0,3,0,Meizu,Afternoon
3740,0,8,0.0,0,2,1,Xiaomi,Afternoon
3741,0,3,0.000498099,0,0,1,Apple,Afternoon
3742,0,8,0.0,0,1,1,Xiaomi,Morning
3743,0,8,0.0,0,3,1,Coolpad,Morning
3744,0,8,0.0,1,2,1,Others,Morning
3745,0,8,0.0,0,2,1,Others,Afternoon
3746,0,8,0.0,0,1,0,OPPO,Evening
3747,0,8,0.0,0,1,1,Xiaomi,Evening
3748,0,8,0.0,0,1,1,Samsung,Afternoon
3749,0,8,0.0,1,0,1,Others,Morning
3750,0,8,0.0,0,2,3,Huawei,Morning
3751,0,8,0.0,1,1,0,vivo,Evening
3752,0,8,0.0,0,1,0,vivo,Afternoon
3753,0,8,0.0,0,1,1,Huawei,Evening
3754,0,8,0.0,0,1,1,Xiaomi,Evening
3755,0,8,0.0,0,1,1,vivo,Evening
3756,0,8,0.0,0,1,1,Meizu,Evening
3757,0,13,0.0007,0,1,1,Samsung,Afternoon
3758,0,8,0.0,0,1,1,Samsung,Evening
3759,0,8,0.0,0,1,1,vivo,Morning
3760,0,8,0.0,0,0,1,Xiaomi,Afternoon
3761,0,8,0.0,0,1,1,OPPO,Morning
3762,0,8,0.0,0,1,1,Huawei,Evening
3763,0,8,0.0,0,1,1,Xiaomi,Morning
3764,0,8,0.0,0,1,1,Huawei,Morning
3765,0,8,0.0,0,1,1,vivo,Afternoon
3766,0,8,0.0,0,1,1,Huawei,Evening
3767,0,8,0.0,0,3,1,Huawei,Morning
3768,0,8,0.0,0,3,1,OPPO,Evening
3769,0,8,0.0,0,3,1,vivo,Afternoon
3770,0,8,0.0,0,1,1,Samsung,Evening
3771,0,8,0.0,0,2,1,Samsung,Evening
3772,0,3,0.000498099,0,1,1,Huawei,Morning
3773,0,8,0.0,0,2,1,Huawei,Afternoon
3774,0,8,0.0,0,2,1,OPPO,Afternoon
3775,0,8,0.0,0,2,1,Samsung,Morning
3776,0,8,0.0,0,1,0,Xiaomi,Afternoon
3777,0,8,0.0,0,0,1,OPPO,Evening
3778,0,8,0.0,1,1,1,OPPO,Afternoon
3779,0,13,0.0007,0,2,1,Xiaomi,Afternoon
3780,0,8,0.0,0,1,0,vivo,Evening
3781,0,8,0.0,0,1,0,Coolpad,Morning
3782,0,8,0.0,0,1,1,Others,Morning
3783,0,7,0.0008,0,3,1,Coolpad,Afternoon
3784,0,8,0.0,0,3,1,Huawei,Evening
3785,0,8,0.0,0,1,1,OPPO,Evening
3786,0,8,0.0,0,1,1,OPPO,Afternoon
3787,0,8,0.0,0,0,1,OPPO,Evening
3788,0,8,0.0,0,1,1,Huawei,Evening
3789,0,8,0.0,0,2,1,Samsung,Morning
3790,0,8,0.0,1,0,1,Others,Evening
3791,0,8,0.0,0,1,1,Xiaomi,Afternoon
3792,0,8,0.0,0,1,0,Others,Evening
3793,0,8,0.0,0,1,1,Huawei,Evening
3794,0,8,0.0,0,1,1,Xiaomi,Morning
3795,0,13,0.0007,0,3,1,Huawei,Morning
3796,0,8,0.0,1,1,4,OPPO,Afternoon
3797,0,8,0.0,1,1,1,Others,Afternoon
3798,0,8,0.0,0,1,1,OPPO,Morning
3799,0,8,0.0,0,1,1,Huawei,Morning
3800,0,8,0.0,0,1,1,OPPO,Morning
3801,0,8,0.0,0,1,0,vivo,Morning
3802,0,8,0.0,0,1,0,vivo,Afternoon
3803,0,8,0.0,0,1,0,OPPO,Morning
3804,0,8,0.0,0,3,1,Others,Evening
3805,0,8,0.0,0,0,0,vivo,Evening
3806,0,8,0.0,0,1,1,Samsung,Afternoon
3807,0,8,0.0,0,1,0,Others,Evening
3808,0,8,0.0,0,1,1,Xiaomi,Evening
3809,0,8,0.0,0,1,1,vivo,Morning
3810,0,8,0.0,0,1,0,vivo,Afternoon
3811,0,8,0.0,0,1,1,Huawei,Evening
3812,0,8,0.0,0,1,0,OPPO,Afternoon
3813,0,7,0.0008,0,3,1,Others,Afternoon
3814,0,8,0.0,0,1,0,Coolpad,Afternoon
3815,0,8,0.0,1,1,1,Others,Morning
3816,0,8,0.0,0,1,1,OPPO,Evening
3817,0,8,0.0,0,2,1,Meizu,Morning
3818,0,8,0.0,0,1,1,vivo,Afternoon
3819,0,8,0.0,0,1,1,Others,Evening
3820,0,8,0.0,0,1,0,Xiaomi,Morning
3821,0,8,0.0,0,2,1,Samsung,Morning
3822,0,8,0.0,0,1,1,OPPO,Evening
3823,0,8,0.0,0,3,0,Huawei,Morning
3824,0,3,0.00142314,0,0,1,Apple,Evening
3825,0,8,0.0,0,1,1,vivo,Evening
3826,0,8,0.0,0,1,1,OPPO,Afternoon
3827,0,8,0.0,0,1,1,Huawei,Afternoon
3828,0,8,0.0,0,1,1,Others,Evening
3829,0,8,0.0,0,1,1,OPPO,Evening
3830,0,8,0.0,0,2,0,Meizu,Evening
3831,0,8,0.0,1,0,1,OPPO,Afternoon
3832,0,8,0.0,0,1,1,Huawei,Morning
3833,0,8,0.0,0,2,0,Others,Evening
3834,0,8,0.0,0,1,0,Others,Afternoon
3835,0,8,0.0,0,1,1,Xiaomi,Evening
3836,0,13,0.0007,0,2,1,Samsung,Evening
3837,0,8,0.0,0,1,0,Samsung,Evening
3838,0,8,0.0,0,0,1,Huawei,Morning
3839,0,8,0.0,1,1,0,Coolpad,Afternoon
3840,0,8,0.0,0,1,0,Others,Morning
3841,0,8,0.0,0,2,1,Samsung,Morning
3842,0,8,0.0,0,1,1,OPPO,Evening
3843,0,8,0.0,0,2,0,Xiaomi,Afternoon
3844,0,8,0.0,0,1,0,OPPO,Evening
3845,0,8,0.0,0,1,1,Huawei,Afternoon
3846,0,8,0.0,0,1,1,Huawei,Morning
3847,0,8,0.0,0,1,1,Xiaomi,Afternoon
3848,0,8,0.0,0,1,1,vivo,Morning
3849,0,8,0.0,0,1,1,vivo,Afternoon
3850,0,8,0.0,0,1,0,vivo,Morning
3851,0,8,0.0,0,3,1,Others,Evening
3852,0,13,0.0007,0,1,1,Huawei,Evening
3853,0,8,0.0,0,2,1,Meizu,Morning
3854,0,7,0.0008,0,1,1,Others,Afternoon
3855,0,8,0.0,0,3,0,OPPO,Morning
3856,0,8,0.0,0,1,1,Samsung,Afternoon
3857,0,8,0.0,0,1,1,Coolpad,Evening
3858,0,8,0.0,0,1,0,Xiaomi,Evening
3859,0,8,0.0,0,1,0,OPPO,Morning
3860,0,8,0.0,0,1,1,OPPO,Afternoon
3861,0,8,0.0,0,2,1,Others,Morning
3862,0,8,0.0,0,1,1,Samsung,Evening
3863,0,8,0.0,0,1,1,OPPO,Afternoon
3864,0,8,0.0,0,3,1,Others,Evening
3865,0,8,0.0,0,1,0,OPPO,Evening
3866,0,8,0.0,0,1,1,OPPO,Morning
3867,0,8,0.0,0,1,3,OPPO,Afternoon
3868,0,8,0.0,0,1,1,OPPO,Afternoon
3869,0,13,0.0007,0,1,1,Xiaomi,Morning
3870,0,7,0.0005,0,0,4,Huawei,Morning
3871,0,8,0.0,0,1,1,OPPO,Morning
3872,0,8,0.0,0,1,3,vivo,Evening
3873,0,8,0.0,0,1,1,Samsung,Afternoon
3874,0,8,0.0,0,1,1,vivo,Afternoon
3875,0,13,0.0007,0,3,1,Samsung,Afternoon
3876,0,8,0.0,0,1,1,Others,Afternoon
3877,0,8,0.0,0,2,1,Coolpad,Evening
3878,0,8,0.0,0,1,1,vivo,Morning
3879,0,8,0.0,0,2,1,Huawei,Afternoon
3880,0,8,0.0,0,1,0,Xiaomi,Evening
3881,0,8,0.0,0,1,1,Others,Morning
3882,0,8,0.0,0,1,0,OPPO,Afternoon
3883,0,8,0.0,0,0,1,vivo,Afternoon
3884,0,8,0.0,0,1,1,vivo,Morning
3885,0,8,0.0,0,1,1,OPPO,Afternoon
3886,0,8,0.0,0,1,1,vivo,Morning
3887,0,8,0.0,0,1,0,Others,Morning
3888,0,8,0.0,0,1,1,vivo,Morning
3889,0,8,0.0,0,1,1,Others,Evening
3890,0,8,0.0,0,1,1,Huawei,Morning
3891,0,8,0.0,0,0,1,Others,Evening
3892,0,8,0.0,0,1,1,Coolpad,Afternoon
3893,0,8,0.0,0,1,1,OPPO,Afternoon
3894,0,8,0.0,0,2,0,OPPO,Afternoon
3895,0,8,0.0,0,1,1,OPPO,Evening
3896,0,3,0.001778925,0,0,1,Xiaomi,Afternoon
3897,0,8,0.0,0,1,1,OPPO,Morning
3898,0,8,0.0,0,2,1,Others,Afternoon
3899,0,7,0.0008,0,3,1,Huawei,Afternoon
3900,0,13,0.0007,0,3,1,Others,Evening
3901,0,8,0.0,0,1,1,Xiaomi,Afternoon
3902,0,8,0.0,0,1,1,Gionee,Afternoon
3903,0,8,0.0,0,1,1,Samsung,Morning
3904,0,7,0.0006,0,1,5,vivo,Evening
3905,0,8,0.0,0,1,0,Huawei,Evening
3906,0,7,0.0008,0,1,1,Others,Morning
3907,0,8,0.0,0,1,1,Samsung,Morning
3908,0,8,0.0,0,1,1,Xiaomi,Morning
3909,0,8,0.0,0,1,1,Huawei,Evening
3910,0,13,0.0007,0,1,1,vivo,Afternoon
3911,0,13,0.0007,0,1,1,Meizu,Evening
3912,0,13,0.002,0,1,0,Apple,Afternoon
3913,0,8,0.0,0,1,1,vivo,Morning
3914,0,8,0.0,0,1,1,Huawei,Morning
3915,0,8,0.0,0,1,1,Xiaomi,Afternoon
3916,0,8,0.0,0,1,1,Samsung,Evening
3917,0,8,0.0,0,1,0,OPPO,Afternoon
3918,0,8,0.0,0,1,1,vivo,Afternoon
3919,0,8,0.0,0,1,1,OPPO,Evening
3920,0,8,0.0,0,1,0,OPPO,Morning
3921,0,8,0.0,0,1,1,Huawei,Evening
3922,0,13,0.0007,0,2,1,Huawei,Evening
3923,0,8,0.0,0,0,1,Meizu,Evening
3924,0,8,0.0,0,2,1,vivo,Afternoon
3925,0,8,0.0,0,1,1,Others,Afternoon
3926,0,8,0.0,0,1,1,vivo,Afternoon
3927,0,8,0.0,0,2,1,Huawei,Morning
3928,0,8,0.0,0,1,0,vivo,Morning
3929,0,8,0.0,0,1,1,vivo,Afternoon
3930,0,8,0.0,0,2,1,Huawei,Afternoon
3931,0,8,0.0,0,1,1,Samsung,Evening
3932,0,8,0.0,0,1,1,Samsung,Evening
3933,0,8,0.0,0,1,1,Others,Afternoon
3934,0,8,0.0,0,1,1,Huawei,Morning
3935,0,8,0.0,0,1,1,Others,Morning
3936,0,8,0.0,0,1,1,vivo,Afternoon
3937,0,13,0.002,0,1,0,Apple,Morning
3938,0,8,0.0,0,2,1,Xiaomi,Afternoon
3939,0,8,0.0,1,1,0,Others,Morning
3940,0,8,0.0,0,3,1,Others,Morning
3941,0,8,0.0,0,1,1,vivo,Afternoon
3942,0,8,0.0,0,1,1,OPPO,Morning
3943,0,8,0.0,0,1,1,Xiaomi,Afternoon
3944,0,8,0.0,0,1,0,vivo,Afternoon
3945,0,8,0.0,0,1,3,Xiaomi,Afternoon
3946,0,8,0.0,0,1,1,Xiaomi,Evening
3947,0,8,0.0,0,1,1,Xiaomi,Evening
3948,0,3,0.000498099,0,1,1,Huawei,Morning
3949,0,8,0.0,0,1,1,vivo,Afternoon
3950,0,8,0.0,0,1,1,Huawei,Morning
3951,0,8,0.0,0,2,1,Samsung,Evening
3952,0,8,0.0,0,1,1,Samsung,Evening
3953,0,8,0.0,0,1,1,Coolpad,Evening
3954,0,8,0.0,0,1,1,OPPO,Morning
3955,0,8,0.0,0,1,1,Gionee,Afternoon
3956,0,8,0.0,0,1,1,Xiaomi,Evening
3957,0,8,0.0,0,1,1,vivo,Afternoon
3958,0,8,0.0,0,2,1,OPPO,Morning
3959,0,13,0.0007,0,1,1,Samsung,Evening
3960,0,8,0.0,0,1,1,OPPO,Morning
3961,0,8,0.0,0,1,1,Huawei,Evening
3962,0,8,0.0,0,1,1,vivo,Morning
3963,0,7,0.0008,0,1,1,OPPO,Evening
3964,0,13,0.0007,0,1,1,Samsung,Evening
3965,0,13,0.002,0,1,0,Apple,Evening
3966,0,8,0.0,1,3,0,vivo,Evening
3967,0,8,0.0,0,1,0,vivo,Evening
3968,0,8,0.0,0,1,1,OPPO,Afternoon
3969,0,8,0.0,0,3,1,Huawei,Morning
3970,0,8,0.0,0,2,1,Huawei,Morning
3971,0,13,0.0007,0,1,1,Meizu,Morning
3972,0,8,0.0,0,1,1,OPPO,Afternoon
3973,0,8,0.0,0,1,1,Meizu,Evening
3974,0,3,0.000498099,0,0,4,Others,Morning
3975,0,8,0.0,0,1,1,OPPO,Evening
3976,0,8,0.0,0,0,1,Coolpad,Evening
3977,0,8,0.0,0,1,1,Huawei,Morning
3978,0,8,0.0,0,1,1,Coolpad,Afternoon
3979,0,8,0.0,0,1,1,vivo,Morning
3980,0,8,0.0,0,1,0,Gionee,Afternoon
3981,0,8,0.0,0,2,1,Huawei,Afternoon
3982,0,8,0.0,0,1,1,OPPO,Evening
3983,0,8,0.0,0,1,0,Huawei,Evening
3984,0,8,0.0,0,1,1,Xiaomi,Evening
3985,1,8,0.0,0,2,0,vivo,Evening
3986,0,8,0.0,0,1,1,Others,Afternoon
3987,1,8,0.0,1,2,1,Others,Afternoon
3988,0,8,0.0,0,1,0,vivo,Evening
3989,0,8,0.0,0,1,1,Xiaomi,Afternoon
3990,0,8,0.0,0,1,1,Others,Morning
3991,0,8,0.0,0,1,0,Others,Evening
3992,0,8,0.0,0,0,1,Huawei,Afternoon
3993,0,7,0.0006,0,1,1,OPPO,Morning
3994,0,8,0.0,0,1,1,Xiaomi,Afternoon
3995,0,8,0.0,0,1,1,Huawei,Morning
3996,0,8,0.0,0,1,1,vivo,Morning
3997,0,8,0.0,0,1,1,OPPO,Evening
3998,0,13,0.0007,0,1,5,vivo,Afternoon
3999,0,7,0.0006,0,3,1,Xiaomi,Evening
4000,0,8,0.0,0,1,1,OPPO,Afternoon
4001,0,8,0.0,0,0,1,Others,Afternoon
4002,0,8,0.0,0,1,1,Xiaomi,Evening
4003,0,8,0.0,0,3,1,Huawei,Evening
4004,0,8,0.0,0,0,1,Huawei,Evening
4005,0,13,0.0005,0,1,0,Others,Evening
4006,0,8,0.0,0,2,1,Others,Morning
4007,0,8,0.0,0,1,1,Huawei,Afternoon
4008,0,8,0.0,0,1,1,Samsung,Afternoon
4009,0,8,0.0,0,1,1,OPPO,Morning
4010,0,8,0.0,0,2,1,vivo,Evening
4011,0,13,0.002,0,1,0,Apple,Morning
4012,0,13,0.0007,0,1,1,Samsung,Evening
4013,0,8,0.0,0,1,1,Others,Morning
4014,0,8,0.0,0,0,1,Huawei,Evening
4015,0,8,0.0,0,2,0,Others,Afternoon
4016,0,8,0.0,0,1,1,Meizu,Evening
4017,0,8,0.0,0,1,1,OPPO,Evening
4018,0,3,0.000569256,0,0,1,Apple,Morning
4019,0,13,0.0007,0,1,1,OPPO,Evening
4020,0,8,0.0,0,3,1,Samsung,Morning
4021,0,8,0.0,0,1,1,Huawei,Afternoon
4022,0,8,0.0,0,1,0,Gionee,Morning
4023,1,8,0.0,0,1,1,Xiaomi,Afternoon
4024,0,8,0.0,0,1,1,Huawei,Morning
4025,0,8,0.0,0,1,1,OPPO,Evening
4026,0,8,0.0,0,0,1,Others,Afternoon
4027,0,8,0.0,0,1,1,Samsung,Morning
4028,0,8,0.0,0,1,0,OPPO,Afternoon
4029,0,8,0.0,0,1,1,Samsung,Evening
4030,0,8,0.0,0,1,1,Others,Morning
4031,0,8,0.0,0,1,0,Others,Evening
4032,0,8,0.0,0,1,1,Gionee,Afternoon
4033,0,8,0.0,0,0,1,Others,Morning
4034,0,3,0.000498099,0,0,1,Apple,Evening
4035,0,8,0.0,0,1,1,OPPO,Evening
4036,0,8,0.0,0,0,1,OPPO,Afternoon
4037,0,8,0.0,0,2,1,Huawei,Morning
4038,0,8,0.0,1,1,0,OPPO,Afternoon
4039,0,8,0.0,0,3,1,Samsung,Morning
4040,0,8,0.0,0,1,1,Xiaomi,Morning
4041,0,8,0.0,0,1,1,OPPO,Evening
4042,0,8,0.0,1,2,1,Gionee,Evening
4043,0,8,0.0,1,1,0,Others,Morning
4044,0,8,0.0,0,2,1,Samsung,Afternoon
4045,0,13,0.0007,0,2,1,OPPO,Evening
4046,0,7,0.0008,0,2,3,Huawei,Morning
4047,0,8,0.0,0,2,0,vivo,Afternoon
4048,0,8,0.0,0,0,1,Others,Morning
4049,0,8,0.0,0,1,1,Meizu,Evening
4050,0,8,0.0,0,1,1,Samsung,Morning
4051,0,8,0.0,0,2,1,Others,Evening
4052,0,8,0.0,0,1,1,OPPO,Afternoon
4053,0,8,0.0,0,1,1,Xiaomi,Evening
4054,0,8,0.0,0,1,1,Gionee,Evening
4055,0,8,0.0,0,1,1,OPPO,Morning
4056,0,13,0.0007,0,1,1,Others,Morning
4057,0,8,0.0,0,1,1,vivo,Morning
4058,0,8,0.0,0,1,1,OPPO,Morning
4059,0,8,0.0,0,1,1,OPPO,Evening
4060,0,3,0.000498099,0,0,1,Apple,Evening
4061,0,8,0.0,1,0,1,Gionee,Afternoon
4062,0,8,0.0,0,1,1,Xiaomi,Morning
4063,0,8,0.0,0,1,1,Xiaomi,Morning
4064,0,8,0.0,0,3,0,vivo,Evening
4065,0,7,0.0008,0,1,1,Xiaomi,Evening
4066,0,8,0.0,0,1,1,Others,Morning
4067,0,8,0.0,0,1,1,Others,Afternoon
4068,0,8,0.0,0,1,0,Huawei,Afternoon
4069,0,3,0.000498099,0,0,1,Samsung,Morning
4070,0,8,0.0,0,1,1,Others,Afternoon
4071,0,8,0.0,0,1,1,Others,Afternoon
4072,0,8,0.0,0,1,1,OPPO,Morning
4073,0,8,0.0,0,1,1,OPPO,Morning
4074,0,8,0.0,0,3,1,Others,Afternoon
4075,0,8,0.0,0,1,1,Huawei,Morning
4076,0,8,0.0,0,1,1,Others,Afternoon
4077,0,8,0.0,0,3,1,vivo,Afternoon
4078,0,8,0.0,0,2,1,Coolpad,Morning
4079,0,8,0.0,0,1,1,Coolpad,Evening
4080,0,8,0.0,0,0,1,Others,Morning
4081,0,8,0.0,0,2,1,Xiaomi,Evening
4082,0,8,0.0,0,2,0,Others,Afternoon
4083,0,8,0.0,0,3,1,OPPO,Morning
4084,0,8,0.0,0,3,0,Huawei,Morning
4085,0,8,0.0,0,1,1,Xiaomi,Morning
4086,0,8,0.0,0,1,1,Others,Morning
4087,0,8,0.0,0,2,1,Samsung,Morning
4088,0,8,0.0,0,1,1,Coolpad,Afternoon
4089,0,8,0.0,0,1,1,Xiaomi,Afternoon
4090,1,7,0.0008,0,2,1,Samsung,Evening
4091,0,8,0.0,0,1,1,Meizu,Evening
4092,0,8,0.0,0,2,0,Samsung,Morning
4093,0,8,0.0,0,1,1,Others,Afternoon
4094,0,7,0.0006,0,1,5,Others,Evening
4095,0,8,0.0,1,2,1,Samsung,Morning
4096,0,8,0.0,0,1,1,vivo,Evening
4097,0,8,0.0,0,2,1,Huawei,Afternoon
4098,0,8,0.0,0,1,1,Xiaomi,Morning
4099,0,8,0.0,0,1,1,OPPO,Morning
4100,0,8,0.0,0,1,1,Xiaomi,Afternoon
4101,0,8,0.0,0,1,0,OPPO,Evening
4102,0,8,0.0,0,1,1,Xiaomi,Evening
4103,0,8,0.0,0,1,0,Others,Evening
4104,0,8,0.0,0,1,1,OPPO,Morning
4105,0,8,0.0,0,3,1,OPPO,Evening
4106,0,7,0.0008,0,2,1,Others,Afternoon
4107,0,3,0.00142314,0,0,1,Apple,Afternoon
4108,0,8,0.0,0,1,0,Others,Evening
4109,0,8,0.0,0,3,1,vivo,Evening
4110,0,8,0.0,0,1,0,Gionee,Morning
4111,0,8,0.0,0,1,1,vivo,Afternoon
4112,0,8,0.0,0,1,1,Xiaomi,Evening
4113,0,8,0.0,0,3,1,vivo,Evening
4114,0,7,0.0006,0,1,5,Others,Evening
4115,0,3,0.00071157,0,0,1,Apple,Afternoon
4116,0,8,0.0,0,1,0,Others,Afternoon
4117,0,8,0.0,0,1,1,Coolpad,Evening
4118,0,8,0.0,0,1,1,Xiaomi,Morning
4119,0,8,0.0,0,1,1,OPPO,Morning
4120,0,8,0.0,0,2,1,Huawei,Afternoon
4121,0,8,0.0,0,2,3,Huawei,Morning
4122,0,8,0.0,0,1,1,Xiaomi,Afternoon
4123,0,8,0.0,1,1,0,Xiaomi,Morning
4124,0,8,0.0,0,1,1,Samsung,Morning
4125,0,8,0.0,0,3,1,Huawei,Morning
4126,0,8,0.0,0,1,1,Huawei,Afternoon
4127,0,8,0.0,0,1,1,OPPO,Morning
4128,0,8,0.0,0,3,1,Coolpad,Morning
4129,0,8,0.0,0,2,1,Samsung,Evening
4130,0,8,0.0,0,3,1,vivo,Afternoon
4131,0,8,0.0,0,2,1,Others,Afternoon
4132,0,8,0.0,0,3,1,Xiaomi,Evening
4133,0,13,0.002,0,1,1,Others,Morning
4134,0,8,0.0,0,1,1,OPPO,Afternoon
4135,0,8,0.0,0,2,1,vivo,Morning
4136,0,8,0.0,0,1,1,Samsung,Afternoon
4137,0,8,0.0,0,1,0,OPPO,Morning
4138,0,8,0.0,0,1,1,OPPO,Evening
4139,0,8,0.0,0,1,1,Huawei,Afternoon
4140,0,8,0.0,0,1,1,Others,Evening
4141,0,8,0.0,0,1,1,Huawei,Afternoon
4142,0,3,0.000498099,0,0,1,Xiaomi,Evening
4143,0,8,0.0,0,1,1,Xiaomi,Morning
4144,0,8,0.0,0,1,1,Others,Evening
4145,0,7,0.0006,0,1,1,Huawei,Morning
4146,0,8,0.0,0,1,1,vivo,Afternoon
4147,0,8,0.0,0,3,1,Huawei,Afternoon
4148,0,8,0.0,0,1,1,Coolpad,Morning
4149,0,8,0.0,0,3,1,OPPO,Morning
4150,0,8,0.0,0,0,1,Samsung,Afternoon
4151,0,8,0.0,0,1,0,OPPO,Evening
4152,0,13,0.0007,0,1,1,Samsung,Afternoon
4153,0,7,0.0008,0,3,1,OPPO,Evening
4154,0,8,0.0,0,1,1,vivo,Evening
4155,0,8,0.0,0,1,0,OPPO,Morning
4156,0,8,0.0,0,1,1,Huawei,Afternoon
4157,0,8,0.0,0,0,1,vivo,Afternoon
4158,0,13,0.002,0,1,0,Apple,Afternoon
4159,0,8,0.0,0,2,1,Huawei,Afternoon
4160,0,8,0.0,0,1,0,OPPO,Morning
4161,0,13,0.0007,0,1,5,OPPO,Morning
4162,0,3,0.000498099,0,0,1,OPPO,Afternoon
4163,0,8,0.0,0,2,1,OPPO,Evening
4164,0,8,0.0,0,1,1,vivo,Morning
4165,0,8,0.0,0,1,1,vivo,Morning
4166,0,8,0.0,0,2,1,Xiaomi,Afternoon
4167,0,8,0.0,0,1,1,OPPO,Afternoon
4168,0,8,0.0,0,1,1,OPPO,Evening
4169,0,8,0.0,0,1,1,vivo,Morning
4170,0,8,0.0,0,0,1,Xiaomi,Afternoon
4171,0,8,0.0,0,1,0,vivo,Morning
4172,0,8,0.0,0,0,1,Huawei,Evening
4173,0,8,0.0,0,1,1,OPPO,Morning
4174,0,8,0.0,0,1,1,vivo,Afternoon
4175,0,8,0.0,0,1,1,OPPO,Evening
4176,0,8,0.0,0,1,1,Samsung,Afternoon
4177,0,8,0.0,0,3,0,Others,Afternoon
4178,0,8,0.0,0,1,1,Others,Afternoon
4179,0,8,0.0,1,0,1,Others,Afternoon
4180,0,8,0.0,0,1,1,OPPO,Evening
4181,0,8,0.0,0,1,1,OPPO,Morning
4182,0,8,0.0,0,1,0,vivo,Morning
4183,0,8,0.0,0,1,1,Others,Afternoon
4184,0,8,0.0,0,1,1,vivo,Morning
4185,0,8,0.0,0,0,1,Xiaomi,Afternoon
4186,0,8,0.0,0,3,1,vivo,Afternoon
4187,0,8,0.0,0,3,1,vivo,Morning
4188,0,8,0.0,0,2,1,Xiaomi,Evening
4189,0,8,0.0,0,1,1,OPPO,Evening
4190,0,8,0.0,0,3,1,Others,Evening
4191,0,8,0.0,0,0,1,Coolpad,Evening
4192,0,8,0.0,0,1,1,OPPO,Evening
4193,0,8,0.0,0,0,1,Others,Morning
4194,0,8,0.0,0,1,1,OPPO,Evening
4195,0,8,0.0,0,2,1,Samsung,Morning
4196,0,8,0.0,0,1,1,Others,Evening
4197,0,8,0.0,0,1,1,OPPO,Afternoon
4198,0,8,0.0,0,1,1,OPPO,Afternoon
4199,0,8,0.0,0,2,1,Others,Afternoon
4200,0,8,0.0,0,2,1,Others,Morning
4201,0,8,0.0,0,3,0,Others,Afternoon
4202,0,13,0.0007,0,1,1,OPPO,Evening
4203,0,8,0.0,0,1,1,OPPO,Afternoon
4204,0,8,0.0,0,2,0,Xiaomi,Afternoon
4205,0,8,0.0,0,3,0,Xiaomi,Evening
4206,0,8,0.0,1,0,0,Meizu,Afternoon
4207,0,7,0.0008,0,1,1,Huawei,Afternoon
4208,0,3,0.000498099,0,0,1,Coolpad,Afternoon
4209,0,8,0.0,1,1,0,Others,Morning
4210,0,13,0.0007,0,2,1,Huawei,Morning
4211,0,8,0.0,0,1,3,Xiaomi,Afternoon
4212,0,8,0.0,0,1,1,Huawei,Evening
4213,0,13,0.0007,0,2,5,OPPO,Afternoon
4214,0,8,0.0,0,1,1,Samsung,Afternoon
4215,0,8,0.0,0,1,1,Huawei,Evening
4216,0,8,0.0,0,1,1,Huawei,Morning
